StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2.1,Q3.1,Q3.2,Q3.3,Q3.4,Q4.1,Q5.1,Q5.2,Q6.1,Q7.1,Q7.2,Q7.3,Q8.1,Q10.1_1,Q10.1_2,Q10.1_3,Q10.1_4,Q10.1_5,Q10.10,Q11.1,Q11.2,Q11.3,Q13.1,Q13.2,Q13.3,Q14.1,Q14.2,Q14.3,Q15.1,Q15.2,Q15.3,Q16.1_1,Q16.1_2,Q16.1_3,Q16.1_4,Q17.1_1,Q17.1_2,Q17.1_3,Q17.1_4,Q17.1_5,Q17.1_6,Q18.1,Q18.2,Q18.2_7_TEXT,Q18.3,Q18.4_1,Q18.4_2,Q18.4_3,Q18.4_4,Q18.4_5,Q18.4_6,Q18.4_7,Q18.4_8,Q18.4_7_TEXT,Q18.5,Q18.5_3_TEXT,Q18.6,Q18.7,Q18.8,Q18.8_4_TEXT,Q18.9,Q18.10,Q18.11,Q18.12,Q18.13,Q19.1,Q19.2,Q20.1,Q20.2_First Click,Q20.2_Last Click,Q20.2_Page Submit,Q20.2_Click Count,Car image,Price,Org,Description,Felon,Fact Info,Vaccine,RCV Cue,RCVExperience,Q36_3_TEXT - Parent Topics,Q36_3_TEXT - Sentiment Polarity,Q36_3_TEXT - Sentiment Score,Q36_3_TEXT - Sentiment,Q36_3_TEXT - Topic Sentiment Label,Q36_3_TEXT - Topic Sentiment Score,Q36_3_TEXT - Topics
2021-11-22 21:54:51,2021-11-22 22:03:02,0,38.141.62.111,100,491,1,2021-11-22 22:03:03,R_20O8qQq7DRgPRKu,,,,,41.8874053955078125,-87.63179779052734375,anonymous,EN,,5,6,5,1,1,,3,3,1,1,1,2,,,,,,,1,1,2,1,2,2,,,,,,,4,5,4,3,2,2,3,2,3,3,1,6,,1,,,,,,1,,,,2,,2,3,2,,,2,,1,nice,2,,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$20,000",the Children's Cancer Research Fund,an organization that raises money to fund research for childhood cancer,those with previous marijuana indictments,"The Entry Track helps individuals with little or no experience, particularly those who wish to re-enter the workforce following incarceration, enter the cannabis industry.",Mohammed and his family have complied with all US vaccination requirements.,Republican Party,Control,,,,,,,
2021-11-22 21:53:31,2021-11-22 22:03:25,0,38.17.54.105,100,594,1,2021-11-22 22:03:26,R_2y8ekyIQhb9rjn3,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,,2,5,3,1,1,,3,3,3,2,2,2,,,,,,,2,2,2,,,,,,,2,2,2,3,4,3,2,3,4,2,3,4,4,3,4,,1,,,,,,1,,,,1,,3,3,1,,1,,,1,No comment.,,2,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$20,000",Black Lives Matter,an organization that protests incidents of police brutality against African-Americans,felons with previous marijuana indictments,Aggressive enforcement of the War on Drugs resulted in many people arrested for using - not dealing - marijuana. 88% of the 8.2 million marijuana arrests between 2001 and 2010 were made on the grounds of possession. These arrests exhibit a significant racial bias: blacks were 3.73 times more likely than whites to be arrested for marijuana despite roughly equal usage.,Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,Republican Party,Control,,,,,,,
2021-11-22 21:53:46,2021-11-22 22:03:50,0,70.121.186.12,100,603,1,2021-11-22 22:03:50,R_RIFiNEDfqkYYEuJ,,,,,29.5825958251953125,-98.4091033935546875,anonymous,EN,,1,3,3,2,1,,2,4,2,1,1,4,2,5,3,4,1,1,5,2,5,,,,2,2,2,,,,4,2,3,3,5,5,5,1,4,1,1,2,,5,,,,1,,,,,,1,,2,4,2,,,1,,1,none,,2,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$60,000",the Sunrise Movement,a youth-led organization that protests against fossil fuels and political inaction on climate change,those with previous marijuana indictments,"Social equity programs may provide support for black entrepreneurs, who are struggling to join the rapidly growing marijuana industry which is currently dominated by a handful of companies.",Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,national,Experience,,,,,,,
2021-11-22 22:00:00,2021-11-22 22:04:33,0,208.203.211.124,100,272,1,2021-11-22 22:04:33,R_3EGyr4lv1FG7jzm,,,,,40.79730224609375,-73.64730072021484375,anonymous,EN,,4,5,3,1,1,2,,2,1,2,2,3,3,2,4,1,5,1,3,2,3,,,,2,2,1,,,,3,2,3,4,4,4,4,3,3,3,2,6,,1,,,,,,1,,,,1,,2,3,2,,,1,,1,good,,1,9,3.848,3.848,7.314,1,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$60,000",Black Lives Matter,an organization that protests incidents of police brutality against African-Americans,felons with previous marijuana indictments,Aggressive enforcement of the War on Drugs resulted in many people arrested for using - not dealing - marijuana. 88% of the 8.2 million marijuana arrests between 2001 and 2010 were made on the grounds of possession. These arrests exhibit a significant racial bias: blacks were 3.73 times more likely than whites to be arrested for marijuana despite roughly equal usage.,Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,Democratic Party,Experience,,,,,,,
2021-11-22 21:59:15,2021-11-22 22:04:59,0,38.64.51.22,100,343,1,2021-11-22 22:04:59,R_2Se5rZmFswAf7Aj,,,,,41.8874053955078125,-87.63179779052734375,anonymous,EN,,5,5,3,1,1,,2,1,1,1,1,1,,,,,,,1,2,1,,,,,,,2,1,2,4,5,3,4,4,5,4,3,4,5,1,6,,1,,,,,,1,,,,2,,2,2,1,,1,,,1,good,1,,5,5.716,8.644,10.299,3,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$60,000",the Sunrise Movement,a youth-led organization that protests against fossil fuels and political inaction on climate change,those from disproportionately affected communities,"The Entry Track helps individuals with little or no experience, particularly those who wish to re-enter the workforce following incarceration, enter the cannabis industry.",Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,national,Control,,,,,,,
2021-11-22 22:01:51,2021-11-22 22:05:51,0,76.219.107.229,100,240,1,2021-11-22 22:05:52,R_UKewt6pWPUinP21,,,,,40.1103973388671875,-83.11309814453125,anonymous,EN,,1,5,3,2,1,1,,2,2,2,2,1,1,5,2,4,3,1,2,2,1,2,2,2,,,,,,,2,4,2,3,5,5,3,4,4,5,1,4,,1,,,,,,1,,,,1,,2,2,3,,,,3,1,,2,,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$20,000",Black Lives Matter,an organization that protests incidents of police brutality against African-Americans,those from disproportionately affected communities,"The Entry Track helps individuals with little or no experience, particularly those who wish to re-enter the workforce following incarceration, enter the cannabis industry.",Mohammed and his family have complied with all US vaccination requirements.,Democratic Party,Experience,,,,,,,
2021-11-22 21:56:02,2021-11-22 22:08:43,0,208.203.208.60,100,761,1,2021-11-22 22:08:44,R_10o6W5hmlv5rT92,,,,,40.6737060546875,-73.533599853515625,anonymous,EN,,5,6,2,2,2,,2,3,3,2,2,2,3,4,2,5,1,1,3,2,4,,,,,,,1,2,1,4,3,4,4,4,4,3,3,4,4,1,6,,1,,,,,,1,,,,1,,2,4,2,,,1,,1,,,1,5,15.222,15.222,19.203,1,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$20,000",the Children's Cancer Research Fund,an organization that raises money to fund research for childhood cancer,those from disproportionately affected communities,"Social equity programs may provide support for black entrepreneurs, who are struggling to join the rapidly growing marijuana industry which is currently dominated by a handful of companies.",Mohammed and his family have complied with all US vaccination requirements.,Democratic Party,Experience,,,,,,,
2021-11-22 22:03:40,2021-11-22 22:09:28,0,63.75.249.123,100,347,1,2021-11-22 22:09:28,R_1OZ8w4pUW0mqSHv,,,,,40.5980072021484375,-73.9467010498046875,anonymous,EN,,4,5,3,2,2,2,,2,2,2,2,2,,,,,,,2,2,2,2,2,2,,,,,,,2,1,2,2,3,2,3,3,3,4,1,6,,1,,,,,,1,,,,1,,2,3,1,,1,,,1,,,2,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$60,000",the Sunrise Movement,a youth-led organization that protests against fossil fuels and political inaction on climate change,those with previous marijuana indictments,Aggressive enforcement of the War on Drugs resulted in many people arrested for using - not dealing - marijuana. 88% of the 8.2 million marijuana arrests between 2001 and 2010 were made on the grounds of possession. These arrests exhibit a significant racial bias: blacks were 3.73 times more likely than whites to be arrested for marijuana despite roughly equal usage.,Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,national,Control,,,,,,,
2021-11-22 22:09:59,2021-11-22 22:14:30,0,173.89.105.62,100,270,1,2021-11-22 22:14:30,R_1JFovJ9waVeIUPS,,,,,41.5146026611328125,-82.9391021728515625,anonymous,EN,,4,6,3,1,1,1,,1,1,1,1,1,3,1,2,4,5,1,1,4,2,,,,,,,1,1,1,4,5,4,4,4,5,4,5,4,5,1,6,,1,1,,,,,,,,,1,,3,3,2,,,1,,1,nice,1,,2,2.904,2.904,7.242,1,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$20,000",the United Negro College Fund,an organization that raises money to fund minority students and HBCUs,those with previous marijuana indictments,"The Entry Track helps individuals with little or no experience, particularly those who wish to re-enter the workforce following incarceration, enter the cannabis industry.",Mohammed and his family have complied with all US vaccination requirements.,national,Experience,,,,,,,
2021-11-22 22:11:18,2021-11-22 22:15:00,0,199.83.210.167,100,222,1,2021-11-22 22:15:01,R_2V7oD69yy1QwstO,,,,,40.9922027587890625,-73.97480010986328125,anonymous,EN,,5,5,1,2,1,,2,5,2,2,2,4,,,,,,,2,1,2,2,2,2,,,,,,,4,4,5,3,4,4,2,5,4,2,1,4,,5,,,,,,1,,,,2,,2,4,2,,,1,,1,,1,,17,7.258,7.258,14.644,1,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$20,000",Black Lives Matter,an organization that protests incidents of police brutality against African-Americans,felons with previous marijuana indictments,Aggressive enforcement of the War on Drugs resulted in many people arrested for using - not dealing - marijuana. 88% of the 8.2 million marijuana arrests between 2001 and 2010 were made on the grounds of possession. These arrests exhibit a significant racial bias: blacks were 3.73 times more likely than whites to be arrested for marijuana despite roughly equal usage.,Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,Republican Party,Control,,,,,,,
2021-11-22 22:05:58,2021-11-22 22:15:15,0,71.135.11.100,100,556,1,2021-11-22 22:15:15,R_bfphppbxNOKmkH7,,,,,36.1461944580078125,-95.90850067138671875,anonymous,EN,,3,4,1,2,2,,1,1,1,1,2,1,,,,,,,2,1,1,,,,,,,2,2,2,3,2,3,3,4,3,4,4,3,4,2,2,,5,,,,,,1,,,,1,,2,2,3,,,,3,2,,,1,3,162.524,162.524,171.441,1,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$20,000",the United Negro College Fund,an organization that raises money to fund minority students and HBCUs,those from disproportionately affected communities,"The Entry Track helps individuals with little or no experience, particularly those who wish to re-enter the workforce following incarceration, enter the cannabis industry.",Mohammed and his family have complied with all US vaccination requirements.,Republican Party,Control,,,,,,,
2021-11-22 22:13:32,2021-11-22 22:16:33,0,208.203.211.59,100,180,1,2021-11-22 22:16:34,R_TmUYZC4OVSi4ScN,,,,,40.79730224609375,-73.64730072021484375,anonymous,EN,,4,6,3,1,2,3,,2,1,1,1,2,3,1,2,4,5,1,3,2,3,,,,1,1,1,,,,3,4,3,4,4,3,4,4,5,4,1,5,,1,,,,,,1,,,,1,,4,4,2,,,1,,1,nice,,1,8,2.914,2.914,8.031,1,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$20,000",the Children's Cancer Research Fund,an organization that raises money to fund research for childhood cancer,those from disproportionately affected communities,"Social equity programs may provide support for black entrepreneurs, who are struggling to join the rapidly growing marijuana industry which is currently dominated by a handful of companies.",Mohammed and his family have complied with all US vaccination requirements.,Republican Party,Experience,,,,,,,
2021-11-22 21:53:21,2021-11-22 22:17:13,0,202.182.64.51,100,1431,1,2021-11-22 22:17:13,R_2PBSIH0mncAK833,,,,,40.6078033447265625,-73.821502685546875,anonymous,EN,,4,6,3,1,2,1,,1,1,1,2,1,,,,,,,3,1,1,,,,2,2,2,,,,4,3,2,5,4,4,5,4,3,3,1,5,,1,,,,,,1,,,,2,,2,2,2,,,1,,1,GOOD,,1,7,1.245,80.339,80.708,6,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$20,000",the Sunrise Movement,a youth-led organization that protests against fossil fuels and political inaction on climate change,felons with previous marijuana indictments,Aggressive enforcement of the War on Drugs resulted in many people arrested for using - not dealing - marijuana. 88% of the 8.2 million marijuana arrests between 2001 and 2010 were made on the grounds of possession. These arrests exhibit a significant racial bias: blacks were 3.73 times more likely than whites to be arrested for marijuana despite roughly equal usage.,Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,Democratic Party,Control,,,,,,,
2021-11-22 21:54:55,2021-11-22 22:18:00,0,73.138.141.244,100,1384,1,2021-11-22 22:18:00,R_1QrBfCnwA5eujyS,,,,,25.666595458984375,-80.40360260009765625,anonymous,EN,,5,6,3,1,1,2,,1,1,1,1,2,1,5,3,4,2,1,4,4,1,1,2,2,,,,,,,4,5,5,4,4,5,3,5,3,4,1,6,,1,,,,,,1,,,,2,,2,3,1,,1,,,1,very interesting,,1,4,1.897,17.767,20.623,2,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$20,000",the Children's Cancer Research Fund,an organization that raises money to fund research for childhood cancer,felons with previous marijuana indictments,"Social equity programs may provide support for black entrepreneurs, who are struggling to join the rapidly growing marijuana industry which is currently dominated by a handful of companies.",Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,Republican Party,Experience,,,,,,,
2021-11-22 22:07:24,2021-11-22 22:18:01,0,67.7.27.221,100,636,1,2021-11-22 22:18:01,R_qOrdsfsyhlrjYMF,,,,,32.5420989990234375,-96.2841033935546875,anonymous,EN,,5,5,2,2,2,1,,2,2,1,2,3,3,5,2,1,4,1,2,2,1,,,,2,2,2,,,,1,4,4,1,5,5,5,1,4,1,1,3,,1,,,,,,1,,,,1,,5,3,2,,,1,,1,,,1,4,218.525,218.525,222.39,1,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$20,000",the Sunrise Movement,a youth-led organization that protests against fossil fuels and political inaction on climate change,those from disproportionately affected communities,"Social equity programs may provide support for black entrepreneurs, who are struggling to join the rapidly growing marijuana industry which is currently dominated by a handful of companies.",Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,Democratic Party,Experience,,,,,,,
2021-11-22 22:09:48,2021-11-22 22:18:06,0,88.135.69.118,100,497,1,2021-11-22 22:18:06,R_2TT1xKPGU0OOXf0,,,,,40.7537994384765625,-73.9835968017578125,anonymous,EN,,3,6,4,1,2,,2,3,1,1,2,2,,,,,,,3,2,4,,,,1,1,2,,,,3,5,2,3,5,4,4,4,5,3,1,5,,1,,,,,,1,,,,1,,3,4,2,,,1,,1,,,1,3,4.371,81.478,85.483,2,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$60,000",the Children's Cancer Research Fund,an organization that raises money to fund research for childhood cancer,those with previous marijuana indictments,"The Entry Track helps individuals with little or no experience, particularly those who wish to re-enter the workforce following incarceration, enter the cannabis industry.",Mohammed and his family have complied with all US vaccination requirements.,national,Control,,,,,,,
2021-11-22 21:55:53,2021-11-22 22:18:10,0,108.215.122.164,100,1336,1,2021-11-22 22:18:10,R_OJ7vS7INYvtO4qR,,,,,33.523101806640625,-84.35790252685546875,anonymous,EN,,3,4,1,2,1,2,,1,2,2,1,1,,,,,,,2,2,1,,,,2,1,2,,,,1,5,4,1,4,5,4,4,3,3,1,4,,5,1,,,,,,,,,2,,4,3,3,,,,3,1,,,1,5,302.641,302.641,305.671,1,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$20,000",the United Negro College Fund,an organization that raises money to fund minority students and HBCUs,those with previous marijuana indictments,Aggressive enforcement of the War on Drugs resulted in many people arrested for using - not dealing - marijuana. 88% of the 8.2 million marijuana arrests between 2001 and 2010 were made on the grounds of possession. These arrests exhibit a significant racial bias: blacks were 3.73 times more likely than whites to be arrested for marijuana despite roughly equal usage.,Mohammed and his family have complied with all US vaccination requirements.,national,Control,,,,,,,
2021-11-22 22:05:48,2021-11-22 22:19:10,0,198.14.16.158,100,801,1,2021-11-22 22:19:10,R_31vLr2T1GLmDl1r,,,,,40.7487945556640625,-73.9882965087890625,anonymous,EN,,5,6,4,1,1,1,,1,1,1,1,1,2,4,1,5,3,1,2,1,1,1,1,1,,,,,,,4,3,5,4,5,4,5,5,3,4,1,6,,1,,,,,,1,,,,1,,2,5,1,,1,,,1,good,,1,9,223.434,224.009,225.675,2,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$60,000",the Children's Cancer Research Fund,an organization that raises money to fund research for childhood cancer,felons with previous marijuana indictments,"Social equity programs may provide support for black entrepreneurs, who are struggling to join the rapidly growing marijuana industry which is currently dominated by a handful of companies.",Mohammed and his family have complied with all US vaccination requirements.,Democratic Party,Experience,,,,,,,
2021-11-22 22:12:51,2021-11-22 22:20:10,0,68.206.224.172,100,439,1,2021-11-22 22:20:11,R_3Hv7ir35H4GL2DE,,,,,31.777496337890625,-106.49030303955078125,anonymous,EN,,1,5,1,2,1,,1,1,2,1,2,1,1,4,3,2,5,1,2,1,2,,,,,,,2,2,2,1,5,4,1,5,5,5,1,1,1,1,5,,5,,,,1,,,,,,1,,2,1,2,,,1,,1,,2,,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$60,000",Black Lives Matter,an organization that protests incidents of police brutality against African-Americans,felons with previous marijuana indictments,Aggressive enforcement of the War on Drugs resulted in many people arrested for using - not dealing - marijuana. 88% of the 8.2 million marijuana arrests between 2001 and 2010 were made on the grounds of possession. These arrests exhibit a significant racial bias: blacks were 3.73 times more likely than whites to be arrested for marijuana despite roughly equal usage.,Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,national,Experience,,,,,,,
2021-11-22 22:14:40,2021-11-22 22:22:21,0,45.24.66.214,100,461,1,2021-11-22 22:22:21,R_2rvKwe3ArgK1vNI,,,,,32.76910400390625,-96.6053009033203125,anonymous,EN,,4,5,1,2,2,3,,3,3,2,1,3,,,,,,,2,5,2,,,,,,,2,2,2,3,3,2,3,4,4,4,3,3,3,3,5,,5,,,,,,1,,,,1,,2,2,1,,2,,,1,,,2,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$60,000",the United Negro College Fund,an organization that raises money to fund minority students and HBCUs,felons with previous marijuana indictments,Aggressive enforcement of the War on Drugs resulted in many people arrested for using - not dealing - marijuana. 88% of the 8.2 million marijuana arrests between 2001 and 2010 were made on the grounds of possession. These arrests exhibit a significant racial bias: blacks were 3.73 times more likely than whites to be arrested for marijuana despite roughly equal usage.,Mohammed and his family have complied with all US vaccination requirements.,Republican Party,Control,,,,,,,
